ID,USERID,PACKAGEID,REGDATE,DOMAIN,DOMAINSTATUS,NEXTDUEDATE
565918,78584,83,18/09/2015 00:00:00,,Active,18/10/2019 00:00:00
565921,78589,82,18/09/2015 00:00:00,,Active,18/10/2019 00:00:00
565938,78620,83,22/09/2015 00:00:00,,Active,22/10/2019 00:00:00
567502,80891,82,11/04/2016 00:00:00,,Active,11/10/2019 00:00:00
567585,80885,82,23/04/2016 00:00:00,,Active,23/10/2019 00:00:00
569113,78870,82,07/11/2016 00:00:00,,Active,07/10/2019 00:00:00
569114,83097,82,07/11/2016 00:00:00,,Active,07/10/2019 00:00:00
569121,83105,163,07/11/2016 00:00:00,,Active,07/10/2019 00:00:00
569140,83130,82,09/11/2016 00:00:00,,Active,09/10/2019 00:00:00
569143,83134,153,10/11/2016 00:00:00,,Active,10/10/2019 00:00:00
569153,83144,104,11/11/2016 00:00:00,,Active,11/10/2019 00:00:00
569161,82964,82,11/11/2016 00:00:00,,Active,11/10/2019 00:00:00
569166,83159,82,12/11/2016 00:00:00,,Active,12/10/2019 00:00:00
569178,78763,112,15/11/2016 00:00:00,,Active,15/10/2019 00:00:00
570719,85292,83,19/04/2017 00:00:00,,Active,19/10/2019 00:00:00
570722,85294,103,20/04/2017 00:00:00,,Active,20/10/2019 00:00:00
570745,68051,82,21/04/2017 00:00:00,,Active,21/10/2019 00:00:00
570759,84478,82,24/04/2017 00:00:00,,Active,24/10/2019 00:00:00
570779,85372,82,26/04/2017 00:00:00,,Active,26/10/2019 00:00:00
570780,85345,82,26/04/2017 00:00:00,,Active,26/10/2019 00:00:00
570807,72370,82,30/04/2017 00:00:00,,Active,02/10/2019 00:00:00
566015,78727,82,01/10/2015 00:00:00,,Active,01/10/2019 00:00:00
566018,86277,82,02/10/2015 00:00:00,,Active,02/10/2019 00:00:00
566020,61767,82,02/10/2015 00:00:00,,Active,02/10/2019 00:00:00
566023,77177,82,02/10/2015 00:00:00,,Active,02/10/2019 00:00:00
566025,78743,82,03/10/2015 00:00:00,,Active,03/10/2019 00:00:00
566030,78748,82,03/10/2015 00:00:00,,Active,03/10/2019 00:00:00
566042,78761,82,05/10/2015 00:00:00,,Active,05/10/2019 00:00:00
566043,78134,82,05/10/2015 00:00:00,,Active,05/10/2019 00:00:00
566045,78765,82,05/10/2015 00:00:00,,Active,05/10/2019 00:00:00
566047,78768,82,05/10/2015 00:00:00,,Active,05/10/2019 00:00:00
567642,81093,83,03/05/2016 00:00:00,,Active,03/10/2019 00:00:00
567668,64955,83,05/05/2016 00:00:00,,Active,05/10/2019 00:00:00
569240,83301,104,22/11/2016 00:00:00,,Active,22/10/2019 00:00:00
569267,66957,21,25/11/2016 00:00:00,,Active,25/10/2019 00:00:00
569269,66957,113,25/11/2016 00:00:00,,Active,25/10/2019 00:00:00
569293,83377,82,28/11/2016 00:00:00,,Active,28/10/2019 00:00:00
569300,83382,153,29/11/2016 00:00:00,,Active,01/10/2019 00:00:00
570820,85400,82,02/05/2017 00:00:00,,Active,02/10/2019 00:00:00
570823,85447,82,02/05/2017 00:00:00,,Active,02/10/2019 00:00:00
570827,90621,83,03/05/2017 00:00:00,,Active,03/10/2019 00:00:00
570828,84478,82,03/05/2017 00:00:00,,Active,03/10/2019 00:00:00
570846,85482,163,05/05/2017 00:00:00,,Active,05/10/2019 00:00:00
570858,85500,163,06/05/2017 00:00:00,,Active,06/10/2019 00:00:00
570863,72165,83,07/05/2017 00:00:00,,Active,07/10/2019 00:00:00
570874,84668,83,09/05/2017 00:00:00,,Active,09/10/2019 00:00:00
570875,85530,104,09/05/2017 00:00:00,,Active,09/10/2019 00:00:00
570884,85542,83,10/05/2017 00:00:00,,Active,10/10/2019 00:00:00
570885,85533,21,10/05/2017 00:00:00,,Active,16/10/2019 00:00:00
570900,85564,153,11/05/2017 00:00:00,,Active,11/10/2019 00:00:00
570902,85570,73,11/05/2017 00:00:00,,Active,11/10/2019 00:00:00
566054,78783,104,06/10/2015 00:00:00,,Active,06/10/2019 00:00:00
566056,78785,82,06/10/2015 00:00:00,,Active,06/10/2019 00:00:00
566057,78787,82,06/10/2015 00:00:00,,Active,06/10/2019 00:00:00
566058,78788,82,06/10/2015 00:00:00,,Active,06/10/2019 00:00:00
566060,78791,83,06/10/2015 00:00:00,,Active,06/10/2019 00:00:00
566066,78802,153,07/10/2015 00:00:00,,Active,07/10/2019 00:00:00
566068,78805,82,07/10/2015 00:00:00,,Active,07/10/2019 00:00:00
566073,78812,82,07/10/2015 00:00:00,,Active,07/10/2019 00:00:00
566078,78817,83,07/10/2015 00:00:00,,Active,07/10/2019 00:00:00
566082,57847,83,08/10/2015 00:00:00,,Active,08/10/2019 00:00:00
566083,78828,103,08/10/2015 00:00:00,,Active,08/10/2019 00:00:00
566085,78834,104,08/10/2015 00:00:00,,Active,08/10/2019 00:00:00
566087,77736,104,09/10/2015 00:00:00,,Active,09/10/2019 00:00:00
566091,78847,82,09/10/2015 00:00:00,,Active,09/10/2019 00:00:00
566095,78854,82,09/10/2015 00:00:00,,Active,09/10/2019 00:00:00
566098,78884,104,10/10/2015 00:00:00,,Active,10/10/2019 00:00:00
566101,78862,82,11/10/2015 00:00:00,,Active,11/10/2019 00:00:00
566105,78873,104,12/10/2015 00:00:00,,Active,12/10/2019 00:00:00
566106,78874,82,12/10/2015 00:00:00,,Active,12/10/2019 00:00:00
566114,78881,104,12/10/2015 00:00:00,,Active,12/10/2019 00:00:00
566115,78882,82,12/10/2015 00:00:00,,Active,12/10/2019 00:00:00
566162,78191,82,19/10/2015 00:00:00,,Active,19/10/2019 00:00:00
566163,78959,82,19/10/2015 00:00:00,,Active,19/10/2019 00:00:00
566165,72741,82,19/10/2015 00:00:00,,Active,19/10/2019 00:00:00
566167,78973,82,20/10/2015 00:00:00,,Active,20/10/2019 00:00:00
566168,78806,82,20/10/2015 00:00:00,,Active,20/10/2019 00:00:00
566177,77529,82,21/10/2015 00:00:00,,Active,21/10/2019 00:00:00
566180,67476,82,21/10/2015 00:00:00,,Active,21/10/2019 00:00:00
566183,79003,112,21/10/2015 00:00:00,,Active,21/10/2019 00:00:00
566186,79008,82,21/10/2015 00:00:00,,Active,21/10/2019 00:00:00
566189,79005,82,22/10/2015 00:00:00,,Active,22/10/2019 00:00:00
566190,87374,82,22/10/2015 00:00:00,,Active,22/10/2019 00:00:00
566193,78729,82,23/10/2015 00:00:00,,Active,23/10/2019 00:00:00
566195,73549,82,23/10/2015 00:00:00,,Active,23/10/2019 00:00:00
566197,79021,83,23/10/2015 00:00:00,,Active,23/10/2019 00:00:00
566214,79048,82,27/10/2015 00:00:00,,Active,27/10/2019 00:00:00
566219,79060,103,27/10/2015 00:00:00,,Active,27/10/2019 00:00:00
566220,79059,82,27/10/2015 00:00:00,,Active,27/10/2019 00:00:00
566222,79061,82,27/10/2015 00:00:00,,Active,27/10/2019 00:00:00
566223,79063,82,27/10/2015 00:00:00,,Active,27/10/2019 00:00:00
566226,79066,84,28/10/2015 00:00:00,,Active,28/10/2019 00:00:00
566235,79071,82,28/10/2015 00:00:00,,Active,28/10/2019 00:00:00
566237,82969,82,28/10/2015 00:00:00,,Active,28/10/2019 00:00:00
566238,79077,103,28/10/2015 00:00:00,,Active,28/10/2019 00:00:00
566244,58734,83,30/10/2015 00:00:00,,Active,30/10/2019 00:00:00
566245,86805,82,30/10/2015 00:00:00,,Active,30/10/2019 00:00:00
566250,79111,104,31/10/2015 00:00:00,,Active,31/10/2019 00:00:00
567791,81267,82,19/05/2016 00:00:00,,Active,19/10/2019 00:00:00
567797,80669,82,19/05/2016 00:00:00,,Active,19/10/2019 00:00:00
567798,81276,82,20/05/2016 00:00:00,,Active,20/10/2019 00:00:00
569464,83574,82,17/12/2016 00:00:00,,Active,17/10/2019 00:00:00
569473,65916,83,19/12/2016 00:00:00,,Active,19/10/2019 00:00:00
569502,83630,82,24/12/2016 00:00:00,,Active,24/10/2019 00:00:00
571036,85264,154,24/05/2017 00:00:00,,Active,24/10/2019 00:00:00
571037,68157,104,24/05/2017 00:00:00,,Active,24/10/2019 00:00:00
571041,85749,82,25/05/2017 00:00:00,,Active,25/10/2019 00:00:00
571054,77828,82,26/05/2017 00:00:00,,Active,26/10/2019 00:00:00
571105,85823,153,31/05/2017 00:00:00,,Active,01/10/2019 00:00:00
566290,79157,82,04/11/2015 00:00:00,,Active,04/10/2019 00:00:00
566316,79203,82,07/11/2015 00:00:00,,Active,07/10/2019 00:00:00
566319,79209,82,07/11/2015 00:00:00,,Active,07/10/2019 00:00:00
567906,81433,82,05/06/2016 00:00:00,,Active,05/10/2019 00:00:00
567915,65513,113,08/06/2016 00:00:00,,Active,08/10/2019 00:00:00
567921,81465,82,08/06/2016 00:00:00,,Active,08/10/2019 00:00:00
569520,82639,83,29/12/2016 00:00:00,,Active,01/10/2019 00:00:00
569529,83671,104,30/12/2016 00:00:00,,Active,02/10/2019 00:00:00
569532,59036,82,01/01/2017 00:00:00,,Active,01/10/2019 00:00:00
569537,83683,82,02/01/2017 00:00:00,,Active,02/10/2019 00:00:00
569552,79559,104,04/01/2017 00:00:00,,Active,04/10/2019 00:00:00
569558,83656,82,04/01/2017 00:00:00,,Active,04/10/2019 00:00:00
569560,83708,82,04/01/2017 00:00:00,,Active,04/10/2019 00:00:00
571143,85888,82,06/06/2017 00:00:00,,Active,06/10/2019 00:00:00
571145,85892,82,07/06/2017 00:00:00,,Active,07/10/2019 00:00:00
571148,80069,153,07/06/2017 00:00:00,,Active,15/10/2019 00:00:00
571149,85895,104,07/06/2017 00:00:00,,Active,07/10/2019 00:00:00
571173,85931,111,15/06/2017 00:00:00,,Active,15/10/2019 00:00:00
571207,85981,103,13/06/2017 00:00:00,,Active,13/10/2019 00:00:00
566361,79258,84,12/11/2015 00:00:00,,Active,12/10/2019 00:00:00
566383,67476,35,16/11/2015 00:00:00,,Active,16/10/2019 00:00:00
566385,79300,84,16/11/2015 00:00:00,,Active,16/10/2019 00:00:00
566403,75385,82,17/11/2015 00:00:00,,Active,17/10/2019 00:00:00
566408,78909,82,18/11/2015 00:00:00,,Active,18/10/2019 00:00:00
566410,79318,82,18/11/2015 00:00:00,,Active,18/10/2019 00:00:00
566412,79328,83,18/11/2015 00:00:00,,Active,18/10/2019 00:00:00
566414,73037,112,18/11/2015 00:00:00,,Active,17/10/2019 00:00:00
568057,81672,84,27/06/2016 00:00:00,,Active,27/10/2019 00:00:00
569615,82071,82,10/01/2017 00:00:00,,Active,10/10/2019 00:00:00
569618,75163,104,10/01/2017 00:00:00,,Active,08/10/2019 00:00:00
569619,83789,82,10/01/2017 00:00:00,,Active,10/10/2019 00:00:00
569646,57887,121,13/01/2017 00:00:00,,Active,13/10/2019 00:00:00
569660,79292,82,15/01/2017 00:00:00,,Active,15/10/2019 00:00:00
569671,82855,82,16/01/2017 00:00:00,,Active,16/10/2019 00:00:00
569677,83879,83,16/01/2017 00:00:00,,Active,16/10/2019 00:00:00
569693,83840,82,18/01/2017 00:00:00,,Active,18/10/2019 00:00:00
569696,79284,153,18/01/2017 00:00:00,,Active,18/10/2019 00:00:00
569703,81391,82,18/01/2017 00:00:00,,Active,18/10/2019 00:00:00
577602,94530,83,31/07/2019 00:00:00,,Active,01/10/2019 00:00:00
577615,94986,104,01/08/2019 00:00:00,,Active,01/10/2019 00:00:00
577625,95003,82,03/08/2019 00:00:00,,Active,03/10/2019 00:00:00
577628,95004,153,03/08/2019 00:00:00,,Active,03/10/2019 00:00:00
577630,95010,82,04/08/2019 00:00:00,,Active,04/10/2019 00:00:00
577634,95017,103,05/08/2019 00:00:00,,Active,05/10/2019 00:00:00
577639,94552,83,06/08/2019 00:00:00,,Active,06/10/2019 00:00:00
577653,95042,82,07/08/2019 00:00:00,,Active,07/10/2019 00:00:00
577654,88443,82,08/08/2019 00:00:00,,Active,08/10/2019 00:00:00
577655,95047,103,08/08/2019 00:00:00,,Active,08/10/2019 00:00:00
577660,95059,82,09/08/2019 00:00:00,,Active,09/10/2019 00:00:00
577663,93809,73,09/08/2019 00:00:00,,Active,09/10/2019 00:00:00
577666,95070,83,09/08/2019 00:00:00,,Active,09/10/2019 00:00:00
577671,94128,82,09/08/2019 00:00:00,,Active,09/10/2019 00:00:00
577673,95078,168,10/08/2019 00:00:00,,Active,10/10/2019 00:00:00
577684,95095,82,11/08/2019 00:00:00,,Active,11/10/2019 00:00:00
577693,95113,82,13/08/2019 00:00:00,,Active,13/10/2019 00:00:00
577694,81141,168,13/08/2019 00:00:00,,Active,13/10/2019 00:00:00
572842,88150,153,03/01/2018 00:00:00,,Active,03/10/2019 00:00:00
572847,75163,168,04/01/2018 00:00:00,,Active,04/10/2019 00:00:00
572853,75163,168,04/01/2018 00:00:00,,Active,04/10/2019 00:00:00
572855,91954,163,04/01/2018 00:00:00,,Active,04/10/2019 00:00:00
572880,87069,82,08/01/2018 00:00:00,,Active,08/10/2019 00:00:00
572900,74116,82,10/01/2018 00:00:00,,Active,10/10/2019 00:00:00
572911,88234,153,10/01/2018 00:00:00,,Active,10/10/2019 00:00:00
574446,90095,153,11/07/2018 00:00:00,,Active,11/10/2019 00:00:00
574452,72165,84,12/07/2018 00:00:00,,Active,12/10/2019 00:00:00
574455,90220,82,13/07/2018 00:00:00,,Active,13/10/2019 00:00:00
574465,90230,82,13/07/2018 00:00:00,,Active,13/10/2019 00:00:00
574472,85160,82,15/07/2018 00:00:00,,Active,15/10/2019 00:00:00
574481,90245,82,16/07/2018 00:00:00,,Active,16/10/2019 00:00:00
574482,65849,82,17/07/2018 00:00:00,,Active,17/10/2019 00:00:00
574491,65198,82,18/07/2018 00:00:00,,Active,18/10/2019 00:00:00
574495,90263,82,18/07/2018 00:00:00,,Active,18/10/2019 00:00:00
574511,87004,153,20/07/2018 00:00:00,,Active,20/10/2019 00:00:00
574514,90284,104,20/07/2018 00:00:00,,Active,20/10/2019 00:00:00
574517,90291,82,21/07/2018 00:00:00,,Active,21/10/2019 00:00:00
576068,92555,153,07/02/2019 00:00:00,,Active,07/10/2019 00:00:00
576078,85134,83,08/02/2019 00:00:00,,Active,08/10/2019 00:00:00
576079,92569,168,08/02/2019 00:00:00,,Active,08/10/2019 00:00:00
576098,70480,153,11/02/2019 00:00:00,,Active,11/10/2019 00:00:00
576099,87437,153,11/02/2019 00:00:00,,Active,11/10/2019 00:00:00
576101,92603,83,11/02/2019 00:00:00,,Active,11/10/2019 00:00:00
576106,77052,82,11/02/2019 00:00:00,,Active,11/10/2019 00:00:00
576109,92610,83,11/02/2019 00:00:00,,Active,11/10/2019 00:00:00
576117,92619,82,12/02/2019 00:00:00,,Active,12/10/2019 00:00:00
576121,92622,104,12/02/2019 00:00:00,,Active,12/10/2019 00:00:00
576122,92611,153,12/02/2019 00:00:00,,Active,12/10/2019 00:00:00
576123,70093,83,12/02/2019 00:00:00,,Active,12/10/2019 00:00:00
576124,92628,153,12/02/2019 00:00:00,,Active,12/10/2019 00:00:00
576132,92643,153,13/02/2019 00:00:00,,Active,13/10/2019 00:00:00
576153,60993,153,16/02/2019 00:00:00,,Active,16/10/2019 00:00:00
576154,60993,153,16/02/2019 00:00:00,,Active,16/10/2019 00:00:00
577701,95119,82,13/08/2019 00:00:00,,Active,13/10/2019 00:00:00
577703,95107,82,13/08/2019 00:00:00,,Active,13/10/2019 00:00:00
577730,71719,103,14/08/2019 00:00:00,,Terminated,14/10/2019 00:00:00
577732,95142,153,15/08/2019 00:00:00,,Active,15/10/2019 00:00:00
577736,95149,103,15/08/2019 00:00:00,,Cancelled,15/10/2019 00:00:00
577739,95153,82,15/08/2019 00:00:00,,Active,15/10/2019 00:00:00
577740,95160,82,15/08/2019 00:00:00,,Active,15/10/2019 00:00:00
577745,95178,153,16/08/2019 00:00:00,,Active,16/10/2019 00:00:00
577748,95181,82,16/08/2019 00:00:00,,Active,16/10/2019 00:00:00
577750,81932,82,17/08/2019 00:00:00,,Active,17/10/2019 00:00:00
577752,71719,154,17/08/2019 00:00:00,,Active,17/10/2019 00:00:00
577753,92151,153,18/08/2019 00:00:00,,Active,18/10/2019 00:00:00
577754,95196,103,18/08/2019 00:00:00,,Active,18/10/2019 00:00:00
577756,95200,153,18/08/2019 00:00:00,,Active,18/10/2019 00:00:00
577760,87039,164,19/08/2019 00:00:00,,Active,19/10/2019 00:00:00
577771,95215,82,19/08/2019 00:00:00,,Cancelled,19/10/2019 00:00:00
577772,95216,104,19/08/2019 00:00:00,,Active,19/10/2019 00:00:00
577777,95229,168,20/08/2019 00:00:00,,Active,20/10/2019 00:00:00
577793,95164,82,23/08/2019 00:00:00,,Active,23/10/2019 00:00:00
577800,95278,123,25/08/2019 00:00:00,,Active,25/10/2019 00:00:00
572952,88279,103,14/01/2018 00:00:00,,Active,14/10/2019 00:00:00
572957,88286,104,14/01/2018 00:00:00,,Active,14/10/2019 00:00:00
572973,66496,103,15/01/2018 00:00:00,,Active,15/10/2019 00:00:00
572984,85463,82,16/01/2018 00:00:00,,Active,16/10/2019 00:00:00
572985,87784,82,16/01/2018 00:00:00,,Active,16/10/2019 00:00:00
572993,79098,82,17/01/2018 00:00:00,,Active,17/10/2019 00:00:00
572995,88335,82,17/01/2018 00:00:00,,Active,17/10/2019 00:00:00
572997,77828,82,17/01/2018 00:00:00,,Active,17/10/2019 00:00:00
573015,88334,154,19/01/2018 00:00:00,,Active,19/10/2019 00:00:00
573018,57887,111,19/01/2018 00:00:00,,Active,19/10/2019 00:00:00
574565,90367,153,29/07/2018 00:00:00,,Active,01/10/2019 00:00:00
574566,90369,82,29/07/2018 00:00:00,,Active,01/10/2019 00:00:00
574570,90335,168,30/07/2018 00:00:00,,Active,02/10/2019 00:00:00
574580,90384,104,30/07/2018 00:00:00,,Active,02/10/2019 00:00:00
574623,90452,104,06/08/2018 00:00:00,,Active,06/10/2019 00:00:00
574630,90459,168,07/08/2018 00:00:00,,Active,07/10/2019 00:00:00
574631,90463,153,07/08/2018 00:00:00,,Active,07/10/2019 00:00:00
574539,84478,82,24/07/2018 00:00:00,,Active,24/10/2019 00:00:00
576157,92671,82,16/02/2019 00:00:00,,Active,16/10/2019 00:00:00
576158,92675,104,16/02/2019 00:00:00,,Active,16/10/2019 00:00:00
576159,92685,153,17/02/2019 00:00:00,,Active,17/10/2019 00:00:00
576164,92697,153,18/02/2019 00:00:00,,Active,18/10/2019 00:00:00
576165,57887,84,18/02/2019 00:00:00,,Active,18/10/2019 00:00:00
576168,92702,82,18/02/2019 00:00:00,,Active,18/10/2019 00:00:00
576173,92593,168,19/02/2019 00:00:00,,Active,19/10/2019 00:00:00
576179,92374,83,19/02/2019 00:00:00,,Active,19/10/2019 00:00:00
576187,92728,168,20/02/2019 00:00:00,,Active,20/10/2019 00:00:00
576188,92730,153,20/02/2019 00:00:00,,Active,20/10/2019 00:00:00
576194,92737,153,20/02/2019 00:00:00,,Active,20/10/2019 00:00:00
576195,92739,104,20/02/2019 00:00:00,,Active,20/10/2019 00:00:00
576199,92743,82,20/02/2019 00:00:00,,Active,20/10/2019 00:00:00
576203,92746,104,20/02/2019 00:00:00,,Active,20/10/2019 00:00:00
576218,92773,83,22/02/2019 00:00:00,,Active,22/10/2019 00:00:00
577817,87264,82,27/08/2019 00:00:00,,Active,27/10/2019 00:00:00
577822,94956,153,28/08/2019 00:00:00,,Cancelled,28/10/2019 00:00:00
577837,95362,168,30/08/2019 00:00:00,,Active,30/10/2019 00:00:00
577842,95317,168,31/08/2019 00:00:00,,Active,01/10/2019 00:00:00
577845,95374,153,01/09/2019 00:00:00,,Active,01/10/2019 00:00:00
577846,95373,82,01/09/2019 00:00:00,,Active,01/10/2019 00:00:00
577848,95385,104,01/09/2019 00:00:00,,Cancelled,01/10/2019 00:00:00
577850,95387,153,02/09/2019 00:00:00,,Active,02/10/2019 00:00:00
577854,93677,82,02/09/2019 00:00:00,,Active,02/10/2019 00:00:00
577862,95413,82,03/09/2019 00:00:00,,Active,03/10/2019 00:00:00
577872,95426,153,04/09/2019 00:00:00,,Active,04/10/2019 00:00:00
577876,66473,168,04/09/2019 00:00:00,,Active,04/10/2019 00:00:00
577895,65974,82,07/09/2019 00:00:00,,Active,07/10/2019 00:00:00
577898,95229,168,07/09/2019 00:00:00,,Active,07/10/2019 00:00:00
577899,73966,153,07/09/2019 00:00:00,,Active,07/10/2019 00:00:00
577903,93621,83,07/09/2019 00:00:00,,Active,07/10/2019 00:00:00
577904,95472,82,08/09/2019 00:00:00,,Terminated,08/10/2019 00:00:00
573054,88404,82,23/01/2018 00:00:00,,Active,23/10/2019 00:00:00
573063,88413,82,24/01/2018 00:00:00,,Active,24/10/2019 00:00:00
573117,88498,153,30/01/2018 00:00:00,,Active,02/10/2019 00:00:00
573118,77451,83,30/01/2018 00:00:00,,Active,02/10/2019 00:00:00
574648,90489,153,09/08/2018 00:00:00,,Active,09/10/2019 00:00:00
574657,90503,82,11/08/2018 00:00:00,,Active,11/10/2019 00:00:00
574664,70720,21,13/08/2018 00:00:00,,Active,13/10/2019 00:00:00
574667,90522,168,13/08/2018 00:00:00,,Active,13/10/2019 00:00:00
574692,83933,82,16/08/2018 00:00:00,,Active,16/10/2019 00:00:00
574710,90577,82,19/08/2018 00:00:00,,Active,19/10/2019 00:00:00
574720,84478,82,21/08/2018 00:00:00,,Active,21/10/2019 00:00:00
574723,90597,84,21/08/2018 00:00:00,,Active,21/10/2019 00:00:00
574726,90600,168,21/08/2018 00:00:00,,Active,21/10/2019 00:00:00
576300,92880,83,01/03/2019 00:00:00,,Active,01/10/2019 00:00:00
576304,92884,104,01/03/2019 00:00:00,,Active,01/10/2019 00:00:00
576306,92828,153,01/03/2019 00:00:00,,Active,01/10/2019 00:00:00
566119,65513,82,13/10/2015 00:00:00,,Active,13/10/2019 00:00:00
566122,78890,82,13/10/2015 00:00:00,,Active,13/10/2019 00:00:00
566126,60285,82,13/10/2015 00:00:00,,Active,13/10/2019 00:00:00
566131,78907,82,14/10/2015 00:00:00,,Active,14/10/2019 00:00:00
566132,78907,40,14/10/2015 00:00:00,,Active,30/10/2019 00:00:00
566133,78908,82,14/10/2015 00:00:00,,Active,14/10/2019 00:00:00
566136,78912,82,14/10/2015 00:00:00,,Active,14/10/2019 00:00:00
566137,78913,82,14/10/2015 00:00:00,,Active,14/10/2019 00:00:00
566139,78383,82,14/10/2015 00:00:00,,Active,14/10/2019 00:00:00
566148,78932,82,15/10/2015 00:00:00,,Active,15/10/2019 00:00:00
566150,75804,82,16/10/2015 00:00:00,,Active,16/10/2019 00:00:00
566151,78938,82,16/10/2015 00:00:00,,Active,16/10/2019 00:00:00
566152,78941,82,16/10/2015 00:00:00,,Active,16/10/2019 00:00:00
567758,81235,82,15/05/2016 00:00:00,,Active,15/10/2019 00:00:00
567764,78328,82,16/05/2016 00:00:00,,Active,16/10/2019 00:00:00
567782,80858,82,18/05/2016 00:00:00,,Active,18/10/2019 00:00:00
569310,83392,73,30/11/2016 00:00:00,,Active,02/10/2019 00:00:00
569344,79968,153,04/12/2016 00:00:00,,Active,04/10/2019 00:00:00
569348,83442,83,05/12/2016 00:00:00,,Active,05/10/2019 00:00:00
569353,83447,111,06/12/2016 00:00:00,,Active,06/10/2019 00:00:00
569371,83473,82,07/12/2016 00:00:00,,Active,07/10/2019 00:00:00
569378,83484,82,08/12/2016 00:00:00,,Active,08/10/2019 00:00:00
569386,58085,82,08/12/2016 00:00:00,,Active,07/10/2019 00:00:00
569390,83002,21,09/12/2016 00:00:00,,Active,09/10/2019 00:00:00
569392,71398,21,09/12/2016 00:00:00,,Active,09/10/2019 00:00:00
570942,65833,82,15/05/2017 00:00:00,,Active,15/10/2019 00:00:00
570953,85646,82,16/05/2017 00:00:00,,Active,16/10/2019 00:00:00
570970,85665,82,18/05/2017 00:00:00,,Active,18/10/2019 00:00:00
570981,84478,82,19/05/2017 00:00:00,,Active,19/10/2019 00:00:00
570987,85678,104,20/05/2017 00:00:00,,Active,20/10/2019 00:00:00
571011,85714,83,23/05/2017 00:00:00,,Active,23/10/2019 00:00:00
566157,71886,84,18/10/2015 00:00:00,,Active,18/10/2019 00:00:00
566158,78574,83,18/10/2015 00:00:00,,Active,18/10/2019 00:00:00
566161,78695,82,19/10/2015 00:00:00,,Active,19/10/2019 00:00:00
576317,92910,168,04/03/2019 00:00:00,,Active,04/10/2019 00:00:00
576319,74116,153,04/03/2019 00:00:00,,Active,04/10/2019 00:00:00
576323,90149,153,04/03/2019 00:00:00,,Active,04/10/2019 00:00:00
576328,92912,104,04/03/2019 00:00:00,,Active,04/10/2019 00:00:00
576330,92922,168,04/03/2019 00:00:00,,Active,04/10/2019 00:00:00
576334,92926,82,04/03/2019 00:00:00,,Active,04/10/2019 00:00:00
576342,92918,153,05/03/2019 00:00:00,,Active,05/10/2019 00:00:00
576346,72469,83,05/03/2019 00:00:00,,Active,05/10/2019 00:00:00
576351,83132,168,05/03/2019 00:00:00,,Active,05/10/2019 00:00:00
577911,95446,168,09/09/2019 00:00:00,,Active,09/10/2019 00:00:00
577913,95477,82,09/09/2019 00:00:00,,Cancelled,09/10/2019 00:00:00
577927,95501,168,10/09/2019 00:00:00,,Active,10/10/2019 00:00:00
577929,67406,168,10/09/2019 00:00:00,,Active,10/10/2019 00:00:00
577932,95510,82,11/09/2019 00:00:00,,Active,11/10/2019 00:00:00
577936,90817,83,11/09/2019 00:00:00,,Active,11/10/2019 00:00:00
577939,64417,82,11/09/2019 00:00:00,,Active,11/10/2019 00:00:00
577940,86780,162,11/09/2019 00:00:00,,Active,11/10/2019 00:00:00
577947,92719,82,12/09/2019 00:00:00,,Active,12/10/2019 00:00:00
577949,94152,82,12/09/2019 00:00:00,,Active,12/10/2019 00:00:00
577952,94697,153,13/09/2019 00:00:00,,Active,13/10/2019 00:00:00
577955,89966,153,13/09/2019 00:00:00,,Active,13/10/2019 00:00:00
577959,95181,82,15/09/2019 00:00:00,,Active,15/10/2019 00:00:00
577962,95573,153,15/09/2019 00:00:00,,Active,15/10/2019 00:00:00
577963,90129,168,15/09/2019 00:00:00,,Active,15/10/2019 00:00:00
577964,95575,168,15/09/2019 00:00:00,,Active,15/10/2019 00:00:00
577975,95497,83,17/09/2019 00:00:00,,Active,17/10/2019 00:00:00
577980,95191,83,17/09/2019 00:00:00,,Active,17/10/2019 00:00:00
577981,95599,168,17/09/2019 00:00:00,,Active,17/10/2019 00:00:00
577985,79289,153,18/09/2019 00:00:00,,Active,18/10/2019 00:00:00
577986,79289,103,18/09/2019 00:00:00,,Cancelled,18/10/2019 00:00:00
577990,93369,82,18/09/2019 00:00:00,,Active,18/10/2019 00:00:00
577992,95624,82,18/09/2019 00:00:00,,Active,18/10/2019 00:00:00
577994,95627,83,19/09/2019 00:00:00,,Active,19/10/2019 00:00:00
577998,91308,104,19/09/2019 00:00:00,,Active,19/10/2019 00:00:00
578000,84514,153,19/09/2019 00:00:00,,Active,19/10/2019 00:00:00
578002,95621,82,20/09/2019 00:00:00,,Active,20/10/2019 00:00:00
578003,67656,82,20/09/2019 00:00:00,,Active,20/10/2019 00:00:00
578005,95373,82,20/09/2019 00:00:00,,Active,20/10/2019 00:00:00
578007,94185,82,20/09/2019 00:00:00,,Active,20/10/2019 00:00:00
578008,95655,82,20/09/2019 00:00:00,,Active,20/10/2019 00:00:00
573145,88541,104,01/02/2018 00:00:00,,Active,01/10/2019 00:00:00
573146,88526,82,01/02/2018 00:00:00,,Active,01/10/2019 00:00:00
573160,88537,82,02/02/2018 00:00:00,,Active,02/10/2019 00:00:00
573164,88568,104,04/02/2018 00:00:00,,Active,04/10/2019 00:00:00
573173,81053,83,05/02/2018 00:00:00,,Active,05/10/2019 00:00:00
573216,88630,104,08/02/2018 00:00:00,,Active,08/10/2019 00:00:00
